form	lemma	POS	morph
extenditur	extendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
immoderate	immoderate	ADV	Deg=Pos
habendi	habeo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
Quod	qui1	PROrel	Case=Nom|Numb=Sing
etsi	etsi2	CONsub	MORPH=empty
forte	forte	ADV	Deg=Pos
habendum	habeo	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=Adj|Voice=Pass
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
modus	modus	NOMcom	Case=Nom|Numb=Sing
tamen	tamen	ADV	Deg=Pos
debetur	debeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Haec	hic1	PROdem	Case=Nom|Numb=Sing|Gend=Fem
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
ambitio	ambitio	NOMcom	Case=Nom|Numb=Sing
unde	unde1	ADVrel	MORPH=empty
et	et1	ADV	MORPH=empty
nomen	nomen	NOMcom	Case=Nom|Numb=Sing
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
interpretandum	interpretor	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=Adj|Voice=Dep
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quod	quod2	CONsub	Numb=Sing
concupiscentia	concupiscentia	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act
apud	apud	PRE	MORPH=empty
animum	animus	NOMcom	Case=Acc|Numb=Sing
ambiente	ambio	VER	Case=Abl|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
nascatur	nascor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
ad	ad2	PRE	MORPH=empty
gloriae	gloria	NOMcom	Case=Gen|Numb=Sing
votum	uotum	NOMcom	Case=Acc|Numb=Sing
grande	grandis	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Pos
scilicet	scilicet	ADV	Deg=Pos
votum	uotum	NOMcom	Case=Nom|Numb=Sing
quod	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Neut
ut	ut1	ADVrel	MORPH=empty
diximus	dico2	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1
non	non	ADVneg	MORPH=empty
natura	natura	NOMcom	Case=Nom|Numb=Sing
nec	nec2	CONcoo	MORPH=empty
veritas	ueritas	NOMcom	Case=Nom|Numb=Sing
sed	sed	CONcoo	MORPH=empty
vitiosa	uitiosus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
animi	animus	NOMcom	Case=Gen|Numb=Sing
passio	passio	NOMcom	Case=Nom|Numb=Sing
concupiscentia	concupiscentia	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act
commendavit	commendo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Et	et2	CONcoo	MORPH=empty
alia	alius	PROind	Case=Acc|Numb=Plur|Gend=Neut
vitia	uitium	NOMcom	Case=Acc|Numb=Plur
ambitionis	ambitio	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
gloriae	gloria	NOMcom	Case=Gen|Numb=Sing
Sic	sic	ADV	Deg=Pos
et	et2	CONcoo	MORPH=empty
pretia	pretium	NOMcom	Case=Acc|Numb=Plur
rebus	res	NOMcom	Case=Dat|Numb=Plur
inflammavit	inflammo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
ut	ut4	CONsub	MORPH=empty
se	sui1	PROref	Case=Acc|Numb=Sing
quoque	quoque	ADV	Deg=Pos
accenderet	accendo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
Nam	nam	CONcoo	MORPH=empty
tanto	tanto	ADV	Deg=Pos
maior	magnus	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
fit	fio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
concupiscentia	concupisco	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act
quanto	quanto1	ADVrel	Case=Abl|Numb=Sing
magno	magnus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
fecit	facio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
quod	quod1	PROrel	Case=Acc|Numb=Sing|Gend=Neut
concupivit	concupisco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
De	de	PRE	MORPH=empty
brevissimis	breuis	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Sup
loculis	loculus	NOMcom	Case=Abl|Numb=Plur
patrimonium	patrimonium	NOMcom	Case=Nom|Numb=Sing
grande	grandis	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
profertur	profero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Uno	unus	ADJcar	Case=Abl|Numb=Sing|Gend=MascNeut
lino	linum	NOMcom	Case=Abl|Numb=Sing
decies	deciens	ADJadv.mul	MORPH=empty
sestertium	sestertium	NOMcom	Case=Nom|Numb=Sing
inseritur	insero3	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Saltus	saltus2	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
insulas	insula	NOMcom	Case=Acc|Numb=Plur
tenera	tener	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
cervix	ceruix	NOMcom	Case=Nom|Numb=Sing
circumfert	circumfero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Graciles	gracilis	NOMpro	Case=Nom|Numb=Plur|Gend=MascFem|Deg=Pos
aurium	auris	NOMcom	Case=Gen|Numb=Plur
cutes	cutis	NOMcom	Case=Nom|Numb=Plur
kalendarium	kalendarium	ADJqua	Case=Acc|Numb=Sing
expendunt	expendo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
sinistra	sinistra1	NOMcom	Case=Acc|Numb=Sing|Deg=Pos
per	per	PRE	MORPH=empty
singulos	singulus	ADJdis	Case=Acc|Numb=Plur|Gend=Masc
digitos	digitus	NOMcom	Case=Acc|Numb=Plur
de	de	PRE	MORPH=empty
saccis	saccus	NOMcom	Case=Abl|Numb=Plur
singulis	singulus	ADJdis	Case=Abl|Numb=Plur|Gend=Com
ludit	ludo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Hae	hic1	PROdem	Case=Nom|Numb=Plur|Gend=Fem
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
vires	uis	NOMcom	Case=Nom|Numb=Plur
ambitionis	ambitio	NOMcom	Case=Gen|Numb=Sing
tantarum	tantus	PROdem	Case=Gen|Numb=Plur|Gend=Fem
substantiarum	substantia	NOMcom	Case=Gen|Numb=Plur
usuram	usura	NOMcom	Case=Acc|Numb=Sing
uno	unus	ADJcar	Case=Abl|Numb=Sing|Gend=MascNeut
et	et2	CONcoo	MORPH=empty
muliebri	muliebris	ADJqua	Case=Abl|Numb=Sing|Gend=Com|Deg=Pos
corpusculo	corpusculum	NOMcom	Case=Abl|Numb=Sing
baiulare	baiulo	VER	Numb=Sing
LIBER	Liber	NOMpro	Case=Voc|Numb=Sing
SECVNDVS	Secundus	ADJord	Case=Nom|Numb=Sing|Deg=Pos
Ancillae	ancilla	NOMcom	Case=Gen|Numb=Sing
dei	deus	NOMcom	Case=Gen|Numb=Sing
vivi	uiuus2	ADJqua	Case=Nom|Numb=Plur|Gend=MascNeut|Deg=Pos
conservae	conseruus1	NOMcom	Case=Nom|Numb=Plur
et	et2	CONcoo	MORPH=empty
sorores	soror	NOMcom	Case=Nom|Numb=Plur
meae	meus	PROpos	Case=Gen|Numb=Sing|Gend=Fem
quo	qui1	PROrel	Case=Abl|Numb=Sing|Gend=MascNeut
iure	ius1	NOMcom	Case=Abl|Numb=Sing
deputor	deputor	NOMcom	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1
vobiscum	uos	PROper	Case=Abl|Numb=Plur
{vobiscum}	cum3	CON	MORPH=empty
postremissimus	posterus	ADJqua	Numb=Sing|Gend=Masc|Deg=Sup
equidem	equidem	ADV	Deg=Pos
eo	is	PROdem	Case=Abl|Numb=Sing|Gend=MascNeut
iure	ius1	NOMcom	Case=Abl|Numb=Sing
conservitii	conseruitium	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
fraternitatis	fraternitas	NOMcom	Case=Gen|Numb=Sing
audeo	audeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
ad	ad2	PRE	MORPH=empty
vos	uos	PROper	Case=Acc|Numb=Plur
facere	facio	VER	Mood=Inf|Tense=Pres|Voice=Act
sermonem	sermo	NOMcom	Case=Acc|Numb=Sing
non	non	ADVneg	MORPH=empty
utique	utique	ADV	Deg=Pos
affectionis	affectio	NOMcom	Case=Gen|Numb=Sing
sed	sed	CONcoo	MORPH=empty
affectioni	affectio	NOMcom	Case=Dat|Numb=Sing
procurans	procuro	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
in	in	PRE	MORPH=empty
causa	causa	NOMcom	Case=Abl|Numb=Sing
vestrae	uester	PROpos	Case=Gen|Numb=Sing|Gend=Fem
salutis	salus	NOMcom	Case=Gen|Numb=Sing
Ea	is	PROdem	Case=Nom|Numb=Sing|Gend=Fem
salus	salus	NOMcom	Case=Nom|Numb=Sing
nec	nec2	CONcoo	MORPH=empty
feminarum	femina	NOMcom	Case=Gen|Numb=Plur
modo	modo1	ADV	Deg=Pos
sed	sed	CONcoo	MORPH=empty
etiam	etiam	ADV	Deg=Pos
virorum	uir	NOMcom	Case=Gen|Numb=Plur
in	in	PRE	MORPH=empty
exhibitione	exhibitio	NOMcom	Case=Abl|Numb=Sing
praecipue	praecipue	ADV	Deg=Pos
pudicitiae	pudicitia	NOMcom	Case=Gen|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Nam	nam	CONcoo	MORPH=empty
cum	cum3	CONsub	MORPH=empty
omnes	omnis	PROind	Case=Nom|Numb=Plur|Gend=MascFem
templum	templum	NOMcom	Case=Nom|Numb=Sing
dei	deus	NOMcom	Case=Gen|Numb=Sing
simus	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
inlato	infero	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
in	in	PRE	MORPH=empty
nos	nos	PROper	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
consecrato	consecro	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing
sancto	sanctus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
templi	templum	NOMcom	Case=Gen|Numb=Sing
aeditua	aedituus	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
antistita	antistita	NOMcom	Case=Nom|Numb=Sing
pudicitia	pudicitia	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quae	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
nihil	nihil	PROind	Case=Ind
inmundum	immundus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
nec	nec2	CONcoo	MORPH=empty
profanum	profanus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
inferri	infero	VER	Mood=Inf|Tense=Pres|Voice=Pass
sinat	sino	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
ne	ne4	CONsub	MORPH=empty
deus	deus	NOMcom	Case=Nom|Numb=Sing
ille	ille	PROdem	Case=Nom|Numb=Sing|Gend=Masc
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
inhabitat	inhabito	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
inquinatam	inquino	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
sedem	sedes	NOMcom	Case=Acc|Numb=Sing
offensus	offendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass
derelinquat	derelinquo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
Sed	sed	CONcoo	MORPH=empty
modo	modo1	ADV	Deg=Pos
nos	nos	PROper	Case=Acc|Numb=Plur
non	non	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
pudicitia	pudicitia	NOMcom	Case=Abl|Numb=Sing
cui	qui1	PROrel	Case=Dat|Numb=Sing|Gend=Com
indicendae	indico?	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Adj|Voice=Pass
et	et2	CONcoo	MORPH=empty
exigendae	exigo	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Adj|Voice=Pass
sufficiunt	sufficio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
instantia	instantia	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
ubique	ubique	ADV	Deg=Pos
divina	diuinus2	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
praecepta	praeceptum	NOMcom	Case=Acc|Numb=Plur
verum	uerum4	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
pertinentibus	pertineo	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
ad	ad2	PRE	MORPH=empty
eam	is	PROdem	Case=Acc|Numb=Sing|Gend=Fem
id	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
qualiter	qualiter1	ADVrel	MORPH=empty
vos	uos	PROper	Case=Acc|Numb=Plur
incedere	incedo1	VER	Mood=Inf|Tense=Pres|Voice=Act
oporteat	oportet	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
Pleraeque	plerusque	ADJqua	Case=Nom|Numb=Plur|Gend=Fem|Deg=Pos
enim	enim2	CONcoo	MORPH=empty
quod	qui1	CONsub	Case=Acc|Numb=Sing
ipsum	ipse	PROdem	Case=Acc|Numb=Sing|Gend=MascNeut
mihi	ego	PROper	Case=Dat|Numb=Sing
utique	utique	ADV	Deg=Pos
reprehendendo	reprehendo	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act
in	in	PRE	MORPH=empty
omnibus	omnis	PROind	Case=Abl|Numb=Plur|Gend=Com
reprehendere	reprehendo	VER	Mood=Inf|Tense=Pres|Voice=Act
deus	deus	NOMcom	Case=Nom|Numb=Sing
permittat	permitto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
aut	aut	CONcoo	MORPH=empty
ignorantes	ignoro	VER	Case=Nom|Numb=Plur|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
simpliciter	simpliciter	ADV	Deg=Pos
aut	aut	CONcoo	MORPH=empty
dissimulantes	dissimulo	VER	Case=Nom|Numb=Plur|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
audaciter	audaciter	ADV	Deg=Pos
ita	ita	ADV	Deg=Pos
ingrediuntur	ingredior	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
quasi	quasi1	ADVrel	MORPH=empty
pudicitia	pudicitia	NOMcom	Case=Nom|Numb=Sing
in	in	PRE	MORPH=empty
sola	solus	PROind	Case=Abl|Numb=Sing|Gend=Fem
carnis	caro1	NOMcom	Case=Gen|Numb=Sing
integritate	integritas	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
stupri	stuprum	NOMcom	Case=Gen|Numb=Sing
aversatione	auersatio	NOMcom	Case=Abl|Numb=Sing
consistat	consisto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
nec	nec2	CONcoo	MORPH=empty
quicquam	quisquam	PROind	Case=Acc|Numb=Sing|Gend=Neut
et	et2	CONcoo	MORPH=empty
extrinsecus	extrinsecus	ADV	Deg=Pos
opus	opus2	NOMcom	Case=Ind
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
de	de	PRE	MORPH=empty
cultus	cultus1	NOMcom	Case=Gen|Numb=Sing
dico	dico2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
et	et2	CONcoo	MORPH=empty
ornatus	ornatus2	ADJqua	Case=Nom|Numb=Sing
dispositione	dispositio	NOMcom	Case=Abl|Numb=Sing
studiis	studium	NOMcom	Case=Dat|Numb=Plur
formae	forma	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
nitoris	nitor1	NOMcom	Case=Gen|Numb=Sing
eandem	idem	PROdem	Case=Acc|Numb=Sing|Gend=Fem
superficiem	superficies	NOMcom	Numb=Sing
incessu	incessus	NOMcom	Case=Abl|Numb=Sing
circumferentes	circumfero	VER	Case=Nom|Numb=Plur|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
quam	quam1	ADVrel	Gend=Fem
feminae	femina	NOMcom	Case=Nom|Numb=Plur
nationum	natio1	NOMcom	Case=Gen|Numb=Plur
a	ab	PRE	MORPH=empty
quibus	qui1	PROrel	Case=Abl|Numb=Plur|Gend=Com
abest	absum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
conscientia	conscientia	NOMcom	Case=Nom|Numb=Sing
verae	uerus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
pudicitiae	pudicitia	NOMcom	Case=Gen|Numb=Sing
quia	quia	CONsub	MORPH=empty
nihil	nihil	PROind	Case=Ind
verum	uerus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut
in	in	PRE	MORPH=empty
his	hic1	PROdem	Case=Abl|Numb=Plur|Gend=Com
qui	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Masc
deum	deus	NOMcom	Case=Acc|Numb=Sing
nesciunt	nescio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
praesidem	praeses	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
magistrum	magister	NOMcom	Case=Acc|Numb=Sing
veritatis	ueritas	NOMcom	Case=Gen|Numb=Sing
Nam	nam	CONcoo	MORPH=empty
et	et2	CONcoo	Deg=Pos
si	si2	CONsub	MORPH=empty
qua	quis2	PROind	Case=Nom|Numb=Sing|Gend=Fem
in	in	PRE	MORPH=empty
gentilibus	gentilis1	NOMcom	Case=Abl|Numb=Plur
pudicitia	pudicitia	NOMcom	Case=Nom|Numb=Sing
credi	credo	VER	Mood=Inf|Tense=Pres|Voice=Pass
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
usque	usque	ADV	Deg=Pos
adeo	adeo2	ADV	Deg=Pos
imperfectam	imperfectus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
et	et2	CONcoo	MORPH=empty
inconditam	inconditus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
constat	consto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ut	ut4	CONsub	MORPH=empty
licet	licet1	VER	Numb=Sing
in	in	PRE	MORPH=empty
animo	animus	NOMcom	Case=Abl|Numb=Sing
aliquatenus	aliquatenus	ADV	Deg=Pos
tenax	tenax	ADJqua	Case=Nom|Numb=Sing|Gend=Com|Deg=Pos
sui	sui1	PROref	Case=Gen|Numb=Sing
agat	ago	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
in	in	PRE	MORPH=empty
habitus	habitus1	NOMcom	Case=Acc|Numb=Plur
tamen	tamen	ADV	Deg=Pos
licentias	licentia	NOMcom	Case=Acc|Numb=Sing
sese	sui1	PROref	Case=Acc|Numb=Sing
dissolvat	dissoluo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
pro	pro1	PRE	MORPH=empty
perversitate	peruersitas	NOMcom	Case=Abl|Numb=Sing
gentilium	gentilis1	NOMcom	Case=Gen|Numb=Plur
appetendo	appeto	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Ger|Voice=Act
cuius	qui1	PROrel	Case=Gen|Numb=Sing|Gend=Com
rei	res	NOMcom	Case=Gen|Numb=Sing
devitat	deuito	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
effectum	effectus1	NOMcom	Case=Acc|Numb=Sing
Quota	quotus	PROint	Case=Nom|Numb=Sing|Gend=Fem
denique	denique	ADV	Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quae	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
ne	ne3	ADVneg	MORPH=empty
placere	placeo	VER	Mood=Inf|Tense=Pres|Voice=Act
quidem	quidem	ADV	Deg=Pos
extraneis	extraneus	ADJqua	Case=Dat|Numb=Plur|Gend=Com|Deg=Pos
concupiscat	concupisco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
quae	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
non	non	ADVneg	MORPH=empty
vel	uel1	ADV	Deg=Pos
idcirco	idcirco	ADV	Deg=Pos
se	sui1	PROref	Case=Acc|Numb=Sing
expingi	expingo	VER	Mood=Inf|Tense=Pres|Voice=Pass
curet	curo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
neget	nego	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
appetitam	appetitus	VER	Case=Acc|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
Quanquam	quamquam2	CONsub	MORPH=empty
et	et2	CONcoo	Deg=Pos
hoc	hic1	PROdem	Case=Nom|Numb=Sing|Gend=Neut
gentili	gentilis2	ADJqua	Case=Dat|Numb=Sing|Deg=Pos
pudicitiae	pudicitia	NOMcom	Case=Dat|Numb=Sing
familiare	familiaris2	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
non	non	ADVneg	MORPH=empty
delinquere	delinquo	VER	Mood=Inf|Tense=Pres|Voice=Act
attamen	attamen	ADV	Deg=Pos
velle	uolo3	VER	Mood=Inf|Tense=Pres|Voice=Act
vel	uel2	CONcoo	MORPH=empty
etiam	etiam	ADV	Deg=Pos
nolle	nolo	VER	Mood=Inf|Tense=Pres|Voice=Act
attamen	attamen	ADV	Deg=Pos
non	non	ADVneg	MORPH=empty
denegare	denego	VER	Mood=Inf|Tense=Pres|Voice=Act
Quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
mirum	mirus	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
perversa	peruersus	ADJqua	Case=Nom|Numb=Plur|Gend=Neut|Deg=Pos
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
omnia	omnis	PROind	Case=Nom|Numb=Plur|Gend=Neut
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
dei	deus	NOMcom	Case=Gen|Numb=Sing
non	non	ADVneg	MORPH=empty
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Viderint	uideo	VER	Numb=Plur|Mood=Sub|Tense=Perf|Voice=Act|Person=3
igitur	igitur	CONcoo	MORPH=empty
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
non	non	ADVneg	MORPH=empty
totum	totus	PROind	Case=Acc|Numb=Sing|Gend=MascNeut
bonum	bonum	NOMcom	Case=Acc|Numb=Sing
obtinendo	obtineo	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act
facile	facile	ADV	Deg=Pos
et	et2	CONcoo	MORPH=empty
quod	qui1	CONsub	Case=Acc|Numb=Sing|Gend=Neut
obtinent	obtineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
malo	malum1	NOMcom	Numb=Sing
commiscent	commisceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Vos	uos	PROper	Case=Acc|Numb=Plur
ab	ab	PRE	MORPH=empty
eis	is	PROdem	Case=Abl|Numb=Plur|Gend=Com
ut	ut1	ADVrel	MORPH=empty
in	in	PRE	MORPH=empty
ceteris	ceterus	NOMcom	Case=Abl|Numb=Plur|Gend=Com
incessu	incessus	NOMcom	Case=Abl|Numb=Sing
quoque	quoque	ADV	Numb=Sing|Deg=Pos
divertere	diuerto	VER	Mood=Inf|Tense=Pres|Voice=Act
necessarium	necessarius2	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quoniam	quoniam	CONsub	MORPH=empty
perfectae	perfectus2	ADJqua	Case=Nom|Numb=Plur|Gend=Fem|Deg=Pos
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act
debetis	debeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
sicut	sicut1	ADVrel	MORPH=empty
pater	pater	NOMcom	Case=Nom|Numb=Sing
vester	uester	PROpos	Case=Nom|Numb=Sing|Gend=Masc
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
in	in	PRE	MORPH=empty
caelis	caelum1	NOMcom	Case=Abl|Numb=Plur
Perfectae	perfectus2	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
id	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Christianae	christianus1	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
pudicitiae	pudicitia	NOMcom	Case=Gen|Numb=Sing
appetitionem	appetitio	NOMcom	Case=Acc|Numb=Sing
sui	suus	PROref	Case=Gen|Numb=Sing
non	non	ADVneg	MORPH=empty
tantum	tantum2	ADV	Deg=Pos
non	non	ADVneg	MORPH=empty
appetendam	appeto	VER	Case=Acc|Numb=Sing|Gend=Fem|Mood=Adj|Voice=Pass
sed	sed	CONcoo	MORPH=empty
etiam	etiam	ADV	Deg=Pos
exsecrandam	exsecrandus	VER	Case=Acc|Numb=Sing|Gend=Fem|Mood=Adj|Voice=Dep
vobis	uos	PROper	Case=Dat|Numb=Plur
sciatis	scio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=2
Primo	primo	ADJadv.ord	Deg=Sup
quod	quod2	CONsub	MORPH=empty
non	non	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
integra	integer	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
conscientia	conscientia	NOMcom	Case=Abl|Numb=Sing
venit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
studium	studium	NOMcom	Case=Acc|Numb=Sing
placendi	placeo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
per	per	PRE	MORPH=empty
